delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,-530.104,-1101.9241,-65.49112,-97.17615,-2.0465975,-3.0367546
35,-512.4498,-1050.7926,17.654175,51.13147,0.504405,1.4608991
33,-510.145,-972.44836,2.30484,78.34424,0.06984364,2.3740678
32,-488.02805,-981.2254,22.116943,-8.777039,0.6911545,-0.27428246
50,-479.568,-998.1186,8.4600525,-16.893188,0.16920105,-0.33786377
49,-483.49847,-970.0393,-3.930481,28.079285,-0.0802139,0.5730466
37,-475.352,-987.29803,8.146484,-17.258728,0.22017525,-0.46645212
32,-446.50665,-978.88574,28.845337,8.4122925,0.9014168,0.26288414
37,-402.7853,-960.2204,43.721344,18.665344,1.1816579,0.50446874
32,-373.32828,-941.8059,29.457031,18.41449,0.9205322,0.5754528
33,-362.0058,-939.8496,11.322479,1.9562988,0.34310544,0.05928178
34,-354.52185,-950.6745,7.4839478,-10.82489,0.22011611,-0.31837913
33,-352.9666,-935.88196,1.5552368,14.7925415,0.047128387,0.44825885
31,-355.75598,-937.22595,-2.7893677,-1.3439941,-0.089979604,-0.04335465
33,-348.0513,-944.5692,7.7046814,-7.3432617,0.2334752,-0.22252308
37,-347.846,-947.2883,0.20529175,-2.7191162,0.0055484255,-0.07348963
32,-348.43265,-949.1426,-0.5866394,-1.854248,-0.018332481,-0.05794525
36,-350.6044,-949.6155,-2.171753,-0.4729004,-0.060326472,-0.013136122
31,-324.50635,-980.8194,26.098053,-31.203918,0.8418727,-1.006578
31,-329.23932,-968.1157,-4.732971,12.703674,-0.1526765,0.40979594
33,-324.97626,-962.0323,4.2630615,6.083435,0.12918368,0.18434651
37,-327.41498,-950.04895,-2.4387207,11.983337,-0.06591137,0.323874
31,-320.0859,-941.6477,7.329071,8.401245,0.23642164,0.2710079
38,-314.99945,-938.7903,5.0864563,2.8574219,0.1338541,0.07519531
31,-309.29962,-894.7527,5.699829,44.037598,0.18386546,1.4205676
32,-294.82538,-857.098,14.474243,37.654663,0.4523201,1.1767082
32,-291.77414,-839.31934,3.051239,17.778687,0.09535122,0.55558395
42,-290.16757,-827.2003,1.6065674,12.119019,0.038251605,0.28854805
58,-308.3991,-786.874,-18.231537,40.326294,-0.31433684,0.6952809
37,-341.66812,-789.04755,-33.269012,-2.173523,-0.8991625,-0.058743864
31,-346.258,-791.02124,-4.5898743,-1.9736938,-0.14806046,-0.06366754
32,-355.10632,-789.22766,-8.848328,1.7935791,-0.27651024,0.056049347
37,-372.99933,-779.19366,-17.893005,10.033997,-0.48359475,0.2711891
67,-394.26306,-734.3628,-21.263733,44.83087,-0.31736913,0.6691175
31,-397.94263,-730.5962,-3.6795654,3.7666016,-0.11869566,0.12150328
63,-402.44485,-731.0525,-4.502228,-0.45629883,-0.071463935,-0.0072428384
36,-415.76227,-727.888,-13.317413,3.1644897,-0.36992815,0.087902494
32,-424.02335,-732.37964,-8.261078,-4.491638,-0.25815868,-0.1403637
32,-426.08728,-736.9252,-2.0639343,-4.545532,-0.06449795,-0.14204788
