delta_t,x,y,delta_x,delta_y,speed_x,speed_y
31,-859.49713,49.94948,-27.842834,28.568726,-0.8981559,0.9215718
37,-879.3475,47.007996,-19.850342,-2.9414825,-0.53649575,-0.07949953
33,-878.65295,44.951202,0.69451904,-2.0567932,0.021046031,-0.06232707
30,-878.7994,36.143433,-0.14642334,-8.80777,-0.004880778,-0.29359233
37,-829.8182,57.502823,48.9812,21.35939,1.3238163,0.5772808
32,-835.7751,53.825043,-5.956909,-3.6777802,-0.18615341,-0.11493063
30,-827.3207,82.299515,8.454407,28.474472,0.28181356,0.9491491
38,-841.2308,83.51033,-13.910095,1.2108154,-0.36605513,0.031863563
33,-853.9676,85.072784,-12.736816,1.5624542,-0.38596413,0.0473471
30,-864.91376,77.98146,-10.946167,-7.091324,-0.36487225,-0.23637746
38,-874.77246,64.59515,-9.858704,-13.386307,-0.25943956,-0.35227123
32,-888.097,52.651016,-13.324524,-11.944138,-0.41639137,-0.3732543
30,-897.4399,36.398727,-9.3428955,-16.252289,-0.31142986,-0.541743
38,-904.60754,36.220703,-7.1676636,-0.17802429,-0.18862273,-0.0046848496
32,-911.37476,36.315643,-6.767212,0.094940186,-0.21147537,0.0029668808
32,-917.86584,17.827637,-6.491089,-18.488007,-0.20284653,-0.5777502
37,-925.2542,12.548431,-7.3883667,-5.2792053,-0.19968559,-0.14268123
31,-931.08655,6.5554047,-5.8323364,-5.9930267,-0.18813989,-0.19332345
37,-933.81024,8.091797,-2.7236938,1.5363922,-0.073613346,0.041524112
63,-938.1787,22.53984,-4.368469,14.448044,-0.06934078,0.22933403
33,-941.5613,23.880753,-3.3825684,1.3409119,-0.10250207,0.040633693
34,-937.8485,15.072845,3.7127686,-8.807907,0.10919908,-0.2590561
33,-937.54706,12.88121,0.30145264,-2.1916351,0.009134929,-0.06641319
33,-936.47253,19.60823,1.0745239,6.7270203,0.032561332,0.20384909
34,-937.20544,23.160126,-0.73291016,3.5518951,-0.021556182,0.104467504
33,-941.57355,28.772797,-4.368103,5.612671,-0.13236676,0.17008093
37,-942.25104,25.132233,-0.67749023,-3.640564,-0.018310547,-0.09839362
63,-950.4596,-36.174637,-8.208557,-61.30687,-0.13029456,-0.9731249
32,-953.30225,-35.378906,-2.8426514,0.7957306,-0.088832855,0.024866581
35,-956.2294,-34.74121,-2.927124,0.6376953,-0.08363211,0.018219866
33,-980.58813,-71.39456,-24.358765,-36.65335,-0.7381444,-1.1107076
38,-967.6145,-42.720062,12.973633,28.6745,0.34141138,0.7545921
30,-988.11646,-108.45198,-20.501953,-65.73192,-0.6833984,-2.191064
32,-1008.23157,-73.37162,-20.115112,35.08036,-0.62859726,1.0962613
33,-998.1393,-86.98915,10.092285,-13.617531,0.3058268,-0.41265246
35,-992.4609,-110.75557,5.678406,-23.766418,0.16224016,-0.67904055
32,-992.6553,-112.380936,-0.19439697,-1.6253662,-0.0060749054,-0.050792694
33,-1092.9888,-38.69171,-100.333496,73.689224,-3.040409,2.2330067
36,-1079.3712,-9.088364,13.617554,29.603348,0.37826538,0.8223152
31,-1054.3832,-6.954788,24.988037,2.1335754,0.80606574,0.068825014
33,-1021.18915,-10.8159485,33.19403,-3.8611603,1.0058798,-0.11700486
35,-997.03687,-14.043503,24.152283,-3.2275543,0.6900652,-0.092215836
32,-972.0817,-13.367615,24.95514,0.67588806,0.7798481,0.021121502
33,-941.4218,-6.8139496,30.659912,6.553665,0.92908823,0.19859591
35,-924.1054,-8.167999,17.316406,-1.3540497,0.49475446,-0.038687132
32,-890.82465,-10.755417,33.28076,-2.5874176,1.0400238,-0.0808568
33,-874.61957,-18.716675,16.205078,-7.961258,0.49106297,-0.24125025
35,-857.65137,-26.6483,16.9682,-7.9316254,0.48480573,-0.22661787
32,-826.2692,-30.887909,31.382141,-4.239609,0.9806919,-0.13248777
33,-791.72974,-35.168823,34.53949,-4.2809143,1.0466512,-0.12972468
35,-767.60266,-34.465637,24.127075,0.70318604,0.689345,0.020091029
32,-748.6242,-41.966858,18.978455,-7.5012207,0.5930767,-0.23441315
33,-736.54144,-47.756714,12.082764,-5.789856,0.36614436,-0.17545018
35,-731.45245,-27.156036,5.0889893,20.600677,0.14539969,0.5885908
33,-652.23157,-82.64508,79.22089,-55.489044,2.4006329,-1.6814861
32,-630.5792,-93.34317,21.652344,-10.69809,0.67663574,-0.3343153
35,-624.72174,-92.87518,5.857483,0.46798706,0.16735666,0.013371059
33,-596.4594,-104.773605,28.26233,-11.898422,0.8564342,-0.36055824
32,-598.44086,-98.04839,-1.9814453,6.725212,-0.061920166,0.21016288
35,-607.897,-100.01685,-9.456116,-1.9684601,-0.27017474,-0.056241717
33,-625.1904,-88.78228,-17.293457,11.234573,-0.52404416,0.3404416
32,-530.98083,-61.87651,94.209595,26.90577,2.9440498,0.8408053
35,-519.58014,-53.46755,11.400696,8.408962,0.32573417,0.24025607
33,-536.6799,-68.38814,-17.099731,-14.920589,-0.5181737,-0.45213908
32,-512.849,-130.39476,23.830872,-62.006622,0.74471474,-1.937707
50,-505.42215,-149.64954,7.4268494,-19.254776,0.14853698,-0.3850955
49,-467.99896,-181.13506,37.423187,-31.48552,0.7637385,-0.6425616
37,-462.4534,-155.19885,5.5455627,25.936203,0.14988008,0.70097846
31,-461.15933,-157.50233,1.2940674,-2.303482,0.04174411,-0.07430587
37,-459.49857,-142.5026,1.6607666,14.999741,0.044885583,0.4053984
33,-464.1838,-149.43242,-4.6852417,-6.929825,-0.14197703,-0.20999469
32,-469.13284,-136.29381,-4.9490356,13.138611,-0.15465736,0.4105816
35,-546.6638,-168.71194,-77.530975,-32.418137,-2.2151706,-0.92623246
33,-551.0813,-183.34978,-4.4174805,-14.637833,-0.13386305,-0.44357067
31,-568.84106,-183.5711,-17.759766,-0.22132874,-0.57289565,-0.0071396367
33,-581.7771,-179.46889,-12.936035,4.1022186,-0.39200106,0.12430966
36,-567.50183,-179.54153,14.275269,-0.072647095,0.39653525,-0.0020179749
32,-566.3963,-184.70201,1.1055298,-5.1604767,0.034547806,-0.1612649
37,-581.9253,-84.47596,-15.528992,100.22605,-0.41970247,2.7088122
30,-620.0843,-50.72676,-38.158997,33.7492,-1.2719666,1.1249733
32,-617.80896,-8.110046,2.2753296,42.616714,0.07110405,1.3317723
33,-571.73114,-46.24359,46.07782,-38.133545,1.3962976,-1.1555619
37,-563.3939,-19.457916,8.337219,26.785675,0.22533025,0.72393715
30,-556.7665,-4.13855,6.6274414,15.319366,0.2209147,0.51064557
38,-557.47504,12.447754,-0.7085571,16.586304,-0.01864624,0.43648168
32,-542.7394,27.543152,14.735657,15.095398,0.46048927,0.4717312
32,-538.7567,39.24872,3.982666,11.705566,0.12445831,0.36579895
31,-534.0126,46.98419,4.7441406,7.7354736,0.15303679,0.2495314
42,-523.9473,50.38275,10.065247,3.3985596,0.23964873,0.08091809
59,-536.97186,52.865356,-13.024536,2.482605,-0.22075485,0.04207805
36,-550.1803,60.315857,-13.208435,7.4505005,-0.36690098,0.20695835
31,-566.53143,87.416534,-16.351135,27.100677,-0.527456,0.8742154
33,-584.0401,97.60669,-17.508667,10.190155,-0.5305657,0.3087926
37,-608.9143,94.39961,-24.874207,-3.207077,-0.67227584,-0.08667776
67,-648.52905,97.413925,-39.614746,3.0143127,-0.59126484,0.044989742
31,-670.28644,95.41034,-21.757385,-2.0035858,-0.7018511,-0.0646318
62,-709.6118,103.00375,-39.32538,7.5934143,-0.6342803,0.122474425
37,-862.1907,48.556976,-152.57886,-54.446777,-4.123753,-1.4715345
32,-865.3319,43.39528,-3.1412354,-5.1616974,-0.098163605,-0.16130304
31,-866.95856,36.756256,-1.626648,-6.639023,-0.052472513,-0.21416202
42,-878.8199,34.65222,-11.861328,-2.1040344,-0.2824126,-0.050096057
63,-716.76587,-30.010513,162.05402,-64.662735,2.572286,-1.0263926
32,-693.3119,-13.856766,23.45398,16.153748,0.73293686,0.5048046
63,-642.6658,-85.234085,50.64612,-71.37732,0.8039066,-1.1329733
38,-647.4915,-84.20186,-4.8257446,1.0322266,-0.12699328,0.027163858
62,-631.3051,-75.02086,16.186401,9.181,0.261071,0.14808065
42,-616.50854,-81.27762,14.79657,-6.2567596,0.35229927,-0.14897047
58,-646.25397,-114.040016,-29.745422,-32.762398,-0.51285213,-0.5648689
36,-667.3104,-143.50214,-21.056458,-29.46212,-0.5849016,-0.8183922
31,-633.6361,-119.13066,33.674316,24.371475,1.0862683,0.7861766
33,-625.11707,-118.54225,8.519043,0.5884094,0.2581528,0.017830588
38,-621.7457,-116.35976,3.371338,2.182495,0.08871942,0.057434082
30,-627.9044,-118.79779,-6.1586914,-2.438034,-0.2052897,-0.081267804
37,-635.96936,-110.932495,-8.064941,7.8652954,-0.21797138,0.21257555
33,-640.1454,-111.79424,-4.1760254,-0.86174774,-0.12654622,-0.026113568
68,-640.25616,-130.24924,-0.11077881,-18.454994,-0.0016291002,-0.27139696
31,-615.4489,-115.56536,24.807251,14.683876,0.8002339,0.47367343
32,-580.8114,-96.95106,34.637512,18.614304,1.0824223,0.581697
37,-573.0004,-103.65174,7.810974,-6.7006836,0.2111074,-0.18109956
31,-572.11707,-106.0767,0.8833618,-2.4249573,0.028495543,-0.07822443
30,-575.35974,-116.669785,-3.2426758,-10.593086,-0.10808919,-0.35310286
39,-563.65857,-106.27609,11.701172,10.393692,0.30003005,0.2665049
31,-611.47217,-78.3778,-47.8136,27.898293,-1.5423741,0.8999449
31,-577.5795,-44.40007,33.89264,33.97773,1.093311,1.0960557
39,-578.134,-44.830475,-0.55444336,-0.43040466,-0.014216497,-0.011036017
30,-581.49316,-25.99411,-3.359192,18.836365,-0.11197306,0.62787884
31,-577.11084,-22.093338,4.382324,3.900772,0.1413653,0.12583135
39,-574.48553,30.426376,2.6253052,52.519714,0.06731552,1.3466593
30,-714.8911,294.12842,-140.40558,263.70203,-4.680186,8.790068
31,-688.97266,271.94156,25.918457,-22.18686,0.83607924,-0.71570516
39,-544.54095,192.8892,144.4317,-79.05235,3.703377,-2.0269835
30,-526.9807,186.02205,17.560242,-6.867157,0.5853414,-0.22890523
32,-522.6688,202.742,4.3118896,16.719955,0.13474655,0.5224986
38,-501.7791,176.16954,20.88971,-26.572464,0.54972917,-0.6992754
31,-470.8462,166.36383,30.932922,-9.80571,0.99783623,-0.3163132
69,-458.89148,160.18564,11.954712,-6.178192,0.1732567,-0.089539014
30,-436.6925,158.70177,22.198975,-1.4838715,0.7399658,-0.04946238
31,-418.25726,156.12842,18.435242,-2.573349,0.5946852,-0.083011255
44,-419.20035,177.50647,-0.9430847,21.378052,-0.021433743,0.48586482
56,-415.5814,194.59201,3.6189575,17.08554,0.06462424,0.30509895
39,-432.42688,215.00134,-16.84549,20.409332,-0.43193564,0.5233162
30,-434.6317,243.96179,-2.204834,28.96045,-0.073494464,0.9653483
31,-466.09637,154.90204,-31.46466,-89.05975,-1.014989,-2.8728952
39,-650.3489,-97.88468,-184.2525,-252.78671,-4.724423,-6.4817104
32,-658.0749,-88.60696,-7.726013,9.277725,-0.24143791,0.2899289
31,-657.6317,-136.22182,0.44317627,-47.61486,0.014296008,-1.5359633
37,-669.93256,-133.07187,-12.300842,3.1499481,-0.3324552,0.08513373
31,-665.7016,-141.32616,4.230957,-8.254288,0.13648249,-0.26626736
30,-662.58154,-146.34384,3.1200562,-5.017685,0.10400187,-0.16725616
39,-670.1761,-136.7769,-7.5945435,9.56694,-0.19473188,0.24530616
31,-653.6112,-154.39807,16.56488,-17.62117,0.534351,-0.5684248
37,-662.5958,-137.27333,-8.984619,17.12474,-0.24282755,0.46283084
32,-635.5141,-137.15585,27.081726,0.11747742,0.84630394,0.0036711693
31,-606.9221,-134.33902,28.59198,2.8168335,0.9223219,0.0908656
37,-606.0375,-151.67513,0.88464355,-17.336105,0.023909286,-0.46854338
32,-617.52545,-163.354,-11.487976,-11.678879,-0.35899925,-0.36496496
31,-629.7629,-133.60883,-12.237427,29.745178,-0.3947557,0.9595219
38,-595.5352,-176.23914,34.22766,-42.63031,0.9007279,-1.1218503
31,-598.1665,-163.1178,-2.6312866,13.121338,-0.08488021,0.42326897
31,-572.62396,-152.94522,25.542542,10.172577,0.823953,0.32814765
37,-559.26324,-163.89838,13.360718,-10.9531555,0.3611005,-0.29603124
32,-469.6796,-40.479065,89.58365,123.41931,2.799489,3.8568535
30,-432.87543,-37.995743,36.80417,2.4833221,1.2268056,0.0827774
38,-437.19592,-46.291138,-4.3204956,-8.295395,-0.11369725,-0.21829987
32,-488.15698,-35.098206,-50.96106,11.192932,-1.5925331,0.34977913
30,-473.52515,15.651413,14.631836,50.74962,0.48772785,1.691654
38,-484.4245,9.90448,-10.899353,-5.746933,-0.2868251,-0.15123507
32,-499.11285,30.761246,-14.6883545,20.856766,-0.45901108,0.6517739
30,-471.003,49.02871,28.109863,18.267464,0.93699545,0.60891545
38,-425.7583,47.84191,45.24469,-1.1867981,1.1906497,-0.031231528
32,-430.74567,63.561874,-4.9873657,15.719963,-0.15585518,0.49124885
30,-371.6201,192.16742,59.12558,128.60555,1.9708526,4.2868514
38,-367.3429,208.81969,4.277191,16.652267,0.112557665,0.43821755
32,-379.58078,215.82751,-12.2378845,7.0078278,-0.3824339,0.21899462
30,-401.07257,206.16058,-21.49179,-9.666931,-0.71639305,-0.32223102
38,-377.70294,166.89607,23.369629,-39.26451,0.61499023,-1.0332766
32,-419.9568,130.82501,-42.253845,-36.07106,-1.3204327,-1.1272206
30,-402.50626,57.460205,17.450531,-73.36481,0.58168435,-2.4454935
