delta_t,x,y,delta_x,delta_y,speed_x,speed_y
35,-226.61298,-1007.7959,12.508514,3.9639893,0.3573861,0.113256834
32,-212.31952,-1008.886,14.293457,-1.0900879,0.44667053,-0.034065247
38,-215.35852,-1003.46814,-3.0390015,5.4178467,-0.07997372,0.1425749
63,-130.88753,-1047.0969,84.47099,-43.628784,1.3408095,-0.6925204
32,-179.81738,-1066.4181,-48.929855,-19.321167,-1.529058,-0.60378647
37,-168.66495,-1096.0769,11.152435,-29.658813,0.30141717,-0.80158955
31,-168.48529,-1119.7002,0.17965698,-23.623291,0.0057953866,-0.7620416
32,-151.0473,-1125.2317,17.437988,-5.531494,0.54493713,-0.17285919
37,-119.767685,-1123.8058,31.279617,1.4259033,0.8453951,0.038537927
30,-97.92719,-1176.4806,21.840492,-52.674805,0.72801644,-1.7558268
33,-75.69477,-1209.5001,22.232422,-33.01953,0.67370975,-1.0005919
35,-56.542534,-1195.3307,19.152237,14.169434,0.54720676,0.40484095
32,-88.376335,-1300.822,-31.833801,-105.49133,-0.9948063,-3.2966042
33,-66.16242,-1280.076,22.213913,20.745972,0.6731489,0.6286658
35,-53.56655,-1254.7731,12.595871,25.302979,0.35988203,0.72294223
32,-54.743347,-1265.1418,-1.176796,-10.368774,-0.036774874,-0.3240242
33,-64.81436,-1247.5378,-10.071014,17.604004,-0.30518225,0.53345466
36,-48.941406,-1236.9629,15.872955,10.574951,0.44091544,0.29374865
31,-43.98082,-1214.8589,4.9605865,22.104004,0.16001892,0.71303236
33,-44.82808,-1206.6996,-0.8472595,8.159302,-0.025674531,0.24725157
36,-38.011864,-1163.297,6.8162155,43.402588,0.18933932,1.2056274
31,-102.86432,-1293.9747,-64.852455,-130.67773,-2.0920148,-4.2154107
33,-63.63263,-1284.2346,39.23169,9.740112,1.1888391,0.29515493
35,-66.0275,-1243.9224,-2.394867,40.312256,-0.06842477,1.1517787
32,-107.33522,-1332.4418,-41.307724,-88.51941,-1.2908664,-2.7662315
33,-105.777176,-1317.9857,1.5580444,14.456055,0.04721347,0.43806225
35,-91.87699,-1268.6804,13.900185,49.305298,0.39714813,1.4087228
32,-107.46504,-1273.7924,-15.588051,-5.1119385,-0.4871266,-0.15974808
33,-122.537094,-1284.437,-15.072052,-10.644653,-0.45672885,-0.32256526
35,-128.6521,-1291.1602,-6.1150055,-6.7231445,-0.17471445,-0.19208984
33,-129.74933,-1272.075,-1.097229,19.085205,-0.033249363,0.5783396
37,-135.31247,-1278.4247,-5.563141,-6.3497314,-0.15035516,-0.17161436
63,-162.334,-1247.5797,-27.02153,30.84497,-0.42891318,0.4896027
37,-281.4777,-1341.4781,-119.14369,-93.89844,-3.2200997,-2.5377955
30,-281.31113,-1337.4194,0.16656494,4.058716,0.0055521647,0.13529053
33,-425.9298,-1371.6605,-144.61868,-34.24109,-4.3823843,-1.0376087
37,-423.81165,-1401.4655,2.118164,-29.804932,0.057247676,-0.8055387
30,-511.88812,-1468.6984,-88.07648,-67.23291,-2.9358826,-2.241097
33,-509.1546,-1575.9738,2.7335205,-107.27539,0.08283395,-3.2507694
32,-568.3758,-1466.6661,-59.22119,109.30762,-1.8506622,3.415863
35,-700.76874,-1436.8055,-132.39294,29.860596,-3.7826555,0.8531599
34,-705.42316,-1594.4088,-4.654419,-157.60327,-0.13689467,-4.6353903
31,-676.8521,-1622.7773,28.571045,-28.36853,0.9216466,-0.91511387
35,-639.36334,-1553.9436,37.48877,68.83374,1.0711077,1.9666783
33,-632.7095,-1484.7196,6.6538696,69.224,0.20163241,2.097697
32,-632.39,-1474.2063,0.319458,10.513306,0.009983063,0.3285408
35,-578.006,-1593.3829,54.384033,-119.176636,1.5538296,-3.4050467
33,-599.8256,-1629.1931,-21.819641,-35.81018,-0.66120124,-1.085157
32,-662.92596,-1657.2192,-63.10034,-28.026123,-1.9718857,-0.87581635
35,-686.7183,-1646.4133,-23.792358,10.805908,-0.6797817,0.30874023
32,-653.67413,-1637.3368,33.04419,9.076538,1.0326309,0.28364182
33,-615.48206,-1539.891,38.192078,97.4458,1.1573356,2.952903
