delta_t,x,y,delta_x,delta_y,speed_x,speed_y
30,-772.59564,28.228237,-10.745911,1.5980129,-0.35819703,0.0532671
38,-773.371,44.487534,-0.7753296,16.259296,-0.02040341,0.42787623
32,-773.2467,50.145073,0.12426758,5.6575394,0.0038833618,0.1767981
32,-777.351,56.527576,-4.104309,6.3825035,-0.12825966,0.19945323
37,-783.20264,47.59187,-5.8516235,-8.935707,-0.15815198,-0.2415056
31,-787.6561,49.194107,-4.453491,1.6022377,-0.143661,0.051685087
37,-796.92584,55.4851,-9.269714,6.2909927,-0.2505328,0.17002682
63,-788.33386,45.639545,8.59198,-9.845554,0.13638063,-0.15627864
33,-788.0683,34.8111,0.26556396,-10.828445,0.008047393,-0.32813472
34,-775.0187,36.566273,13.049622,1.7551727,0.3838124,0.051622726
33,-770.28723,34.020393,4.7314453,-2.5458794,0.14337713,-0.07714786
33,-768.18634,24.70873,2.100891,-9.311663,0.06366336,-0.2821716
34,-770.6154,15.299062,-2.4290771,-9.409669,-0.071443446,-0.27675498
33,-776.19165,7.747114,-5.576233,-7.5519476,-0.16897675,-0.2288469
37,-775.18414,4.5603905,1.0075073,-3.1867237,0.027229927,-0.08612767
63,-787.3877,-1.0552211,-12.203552,-5.6156116,-0.19370718,-0.08913669
32,-786.3442,-4.226163,1.0435181,-3.1709418,0.03260994,-0.09909193
35,-787.55884,-4.5992184,-1.2146606,-0.37305546,-0.03470459,-0.010658727
33,-804.669,31.828072,-17.110168,36.42729,-0.51848996,1.1038573
38,-801.56213,13.958041,3.1068726,-17.87003,0.0817598,-0.47026393
30,-805.9166,-12.192588,-4.354492,-26.150629,-0.14514974,-0.87168765
32,-808.56433,-64.19265,-2.647705,-52.00006,-0.08274078,-1.6250019
33,-804.237,-65.07186,4.3273315,-0.8792114,0.13113126,-0.02664277
35,-813.43414,-63.137974,-9.197144,1.9338875,-0.26277554,0.055253927
32,-817.36096,-60.65222,-3.9268188,2.485752,-0.12271309,0.07767975
33,-866.354,2.3534856,-48.993042,63.005707,-1.4846376,1.9092638
36,-858.97876,22.938234,7.375244,20.58475,0.2048679,0.57179856
31,-851.59973,33.775135,7.3790283,10.836901,0.23803318,0.34957746
32,-841.0986,34.670074,10.50116,0.8949394,0.32816124,0.027966857
35,-825.5609,38.36977,15.537659,3.6996956,0.4439331,0.10570559
33,-805.1419,39.907425,20.419006,1.5376549,0.6187578,0.046595603
33,-794.2043,46.550953,10.937622,6.643528,0.3314431,0.20131902
35,-781.5769,47.06161,12.62738,0.51065826,0.3607823,0.014590236
32,-711.6487,38.95985,69.92822,-8.101761,2.185257,-0.25318003
33,-697.9259,44.46686,13.722778,5.5070114,0.41584176,0.16687913
35,-683.97314,39.878662,13.952759,-4.5881996,0.39865026,-0.13109142
32,-670.9537,31.262724,13.01947,-8.615938,0.40685844,-0.26924807
33,-639.34985,17.86741,31.60382,-13.395313,0.95769155,-0.4059186
35,-614.8761,24.614637,24.473755,6.7472267,0.69925016,0.1927779
32,-602.555,29.206963,12.321106,4.592325,0.38503456,0.14351016
32,-593.3699,35.204247,9.18512,5.997284,0.287035,0.18741512
36,-588.4031,20.272089,4.966797,-14.9321575,0.13796657,-0.41478217
33,-571.9274,-78.20051,16.475647,-98.472595,0.49926203,-2.984018
32,-554.63165,-87.62839,17.295776,-9.427879,0.540493,-0.29462123
35,-541.167,-96.73361,13.464661,-9.105225,0.3847046,-0.26014927
33,-532.07733,-98.546814,9.089661,-1.8132019,0.27544427,-0.054945514
32,-535.51526,-114.338036,-3.4379272,-15.791222,-0.10743523,-0.49347568
35,-527.46936,-124.54933,8.045898,-10.211296,0.2298828,-0.29175133
33,-515.62274,-137.98767,11.846619,-13.438339,0.35898843,-0.4072224
32,-520.4443,-264.34937,-4.821533,-126.361694,-0.15067291,-3.948803
35,-506.54337,-245.9513,13.900909,18.398071,0.39716884,0.5256592
33,-500.54294,-247.26544,6.0004272,-1.314148,0.18183112,-0.039822664
32,-488.85977,-268.07712,11.6831665,-20.811676,0.36509895,-0.6503649
50,-469.68304,-267.00757,19.176727,1.0695496,0.38353455,0.021390991
49,-432.57394,-121.134445,37.1091,145.87312,0.75732857,2.9770026
37,-437.5148,-103.68042,-4.940857,17.454025,-0.13353667,0.4717304
31,-446.0089,-96.072235,-8.49411,7.608185,-0.27400357,0.24542531
37,-439.43173,-91.96215,6.577179,4.1100845,0.1777616,0.111083366
33,-437.37735,-93.66104,2.0543823,-1.6988907,0.06225401,-0.051481538
32,-432.6792,-100.60088,4.6981506,-6.939842,0.1468172,-0.21687007
35,-427.41318,-106.05556,5.2660217,-5.454674,0.15045777,-0.15584782
33,-428.31665,-115.64722,-0.9034729,-9.59166,-0.027377967,-0.29065636
31,-425.16684,-127.94969,3.1498108,-12.302475,0.1016068,-0.39685404
33,-425.0022,-137.09247,0.16464233,-9.1427765,0.0049891616,-0.27705383
36,-425.83905,-155.5799,-0.836853,-18.487427,-0.023245918,-0.5135396
32,-433.15286,-164.03268,-7.3138123,-8.452789,-0.22855663,-0.26414967
37,-430.70947,-79.58088,2.44339,84.451805,0.066037565,2.2824812
30,-399.47955,28.86648,31.22992,108.44736,1.0409973,3.6149118
32,-398.16394,51.83788,1.3156128,22.9714,0.0411129,0.7178562
33,-408.63812,110.86422,-10.474182,59.02634,-0.31739947,1.788677
37,-408.31396,120.014404,0.3241577,9.150185,0.008761019,0.2473023
30,-410.56204,126.25304,-2.2480774,6.238632,-0.07493591,0.2079544
38,-413.0489,132.87726,-2.486847,6.624222,-0.06544334,0.17432162
32,-417.13138,132.21028,-4.082489,-0.6669769,-0.12757778,-0.020843029
32,-425.80252,135.2164,-8.671143,3.0061188,-0.2709732,0.09394121
31,-439.2411,133.46588,-13.438568,-1.7505188,-0.4335022,-0.05646835
42,-450.99408,127.20417,-11.752991,-6.261711,-0.2798331,-0.14908835
59,-476.366,140.80797,-25.371918,13.603798,-0.4300325,0.23057285
36,-490.02493,147.75208,-13.658936,6.944107,-0.3794149,0.19289187
31,-508.6141,159.45633,-18.589172,11.704254,-0.59965074,0.3775566
33,-520.1555,164.47597,-11.541412,5.019638,-0.34973976,0.15211025
36,-529.9174,161.58084,-9.761902,-2.8951263,-0.27116394,-0.08042017
68,-614.19366,166.08716,-84.276245,4.506317,-1.2393565,0.06626937
31,-623.8407,163.26512,-9.647034,-2.8220367,-0.31119463,-0.091033444
62,-651.5324,138.14616,-27.691711,-25.118958,-0.44664052,-0.40514448
37,-651.09106,129.04909,0.4413452,-9.097076,0.011928249,-0.24586692
32,-640.64856,114.94079,10.442505,-14.108299,0.32632828,-0.44088435
31,-639.7882,102.80853,0.86035156,-12.132256,0.027753277,-0.39136308
42,-648.6665,87.065025,-8.878296,-15.743507,-0.21138799,-0.37484542
63,-577.11237,38.69385,71.55414,-48.371174,1.13578,-0.7677964
32,-560.7365,20.243683,16.375854,-18.450169,0.51174545,-0.57656777
63,-552.14514,-17.106037,8.59137,-37.34972,0.13637094,-0.5928527
38,-546.26514,-16.443737,5.880005,0.6623001,0.15473697,0.01742895
62,-541.04944,-20.194147,5.2156982,-3.75041,0.08412416,-0.060490485
