delta_t,x,y,delta_x,delta_y,speed_x,speed_y
39,-654.69806,-705.1744,15.2699585,-24.63794,0.3915374,-0.63174206
30,-640.2426,-682.9438,14.455444,22.23059,0.48184815,0.74101967
30,-626.6081,-613.1133,13.6345215,69.830505,0.45448405,2.3276834
40,-601.83966,-652.2277,24.768433,-39.11444,0.61921084,-0.97786105
30,-568.0014,-655.0043,33.838257,-2.7765503,1.1279418,-0.09255168
32,-528.011,-659.1474,39.990417,-4.1431274,1.2497005,-0.12947273
38,-508.544,-614.17224,19.46698,44.97516,0.5122889,1.1835568
30,-507.571,-644.02045,0.97299194,-29.848206,0.032433067,-0.99494016
32,-492.49786,-599.6609,15.073151,44.35956,0.47103596,1.3862362
38,-499.4242,-607.858,-6.9263306,-8.1970825,-0.18227185,-0.2157127
30,-473.36176,-607.3268,26.062439,0.53118896,0.86874795,0.0177063
37,-468.41818,-622.271,4.943573,-14.944214,0.13361008,-0.40389767
33,-451.9365,-672.7624,16.48169,-50.491394,0.49944514,-1.5300423
30,-429.32062,-645.32806,22.615875,27.434326,0.7538625,0.9144775
37,-407.11307,-582.73486,22.20755,62.5932,0.60020405,1.6917081
32,-380.098,-227.84462,27.015076,354.89026,0.8442211,11.090321
31,-163.81528,-494.6772,216.28271,-266.83258,6.976862,-8.607503
37,-178.2086,-454.11746,-14.393326,40.559723,-0.38900882,1.0962087
33,-127.29583,-518.9817,50.912773,-64.86423,1.5428113,-1.9655826
30,-159.10106,-539.22833,-31.80523,-20.246643,-1.0601743,-0.6748881
39,-127.77777,-590.3854,31.323288,-51.157043,0.8031612,-1.3117191
31,-138.84831,-597.04395,-11.070541,-6.6585693,-0.35711423,-0.21479256
30,-152.38243,-687.596,-13.534119,-90.55206,-0.45113727,-3.018402
38,-138.4224,-660.183,13.960037,27.413025,0.3673694,0.7213954
32,4.69458,-682.8542,143.11697,-22.671204,4.4724054,-0.7084751
30,-4.7016144,-700.6973,-9.396194,-17.84314,-0.3132065,-0.5947713
38,-4.1526947,-680.3069,0.5489197,20.390442,0.014445255,0.5365906
32,0.07249451,-681.0748,4.225189,-0.76794434,0.13203716,-0.02399826
30,8.579079,-692.60596,8.506584,-11.531128,0.2835528,-0.38437092
38,13.958397,-706.4227,5.379318,-13.816772,0.141561,-0.36359927
32,9.8660965,-709.6173,-4.0923004,-3.19458,-0.12788439,-0.09983063
31,13.612694,-699.0661,3.7465973,10.5512085,0.12085798,0.34036157
37,24.659538,-695.83813,11.0468445,3.2279663,0.29856336,0.087242335
32,61.52657,-654.99243,36.86703,40.845703,1.1520947,1.2764282
30,85.32402,-656.9742,23.797451,-1.9817505,0.79324836,-0.06605835
38,78.319214,-677.2226,-7.0048065,-20.248413,-0.18433702,-0.53285295
32,121.415665,-665.16034,43.09645,12.062256,1.3467641,0.3769455
30,140.85928,-660.0917,19.443619,5.0686646,0.64812064,0.16895549
38,167.70004,-660.1053,26.84076,-0.01361084,0.7063358,-3.5818E-4
32,75.30448,-625.3685,-92.39556,34.736755,-2.8873613,1.0855236
30,173.49666,-598.0322,98.19218,27.336304,3.2730725,0.9112101
38,214.85538,-577.1486,41.35872,20.883606,1.0883874,0.5495686
32,227.16885,-561.8995,12.313477,15.2491455,0.38479614,0.4765358
30,233.43358,-529.38074,6.2647247,32.518738,0.20882416,1.0839579
38,224.07864,-523.09686,-9.354935,6.2838745,-0.24618249,0.16536511
51,216.86334,-515.5476,-7.2153015,7.5492554,-0.1414765,0.14802462
48,209.96269,-460.17212,-6.90065,55.37549,-0.14376354,1.153656
34,207.92958,-449.27563,-2.0331116,10.896484,-0.0597974,0.32048485
37,194.04907,-439.29126,-13.880508,9.984375,-0.37514886,0.26984796
31,190.61461,-424.68683,-3.4344635,14.604431,-0.11078914,0.47111067
32,191.53925,-413.5857,0.92463684,11.101135,0.028894901,0.34691048
36,187.03728,-411.40402,-4.5019684,2.1816711,-0.12505467,0.060601976
32,181.73572,-410.16504,-5.3015594,1.2389832,-0.16567373,0.038718224
32,175.2583,-390.36414,-6.477417,19.800903,-0.20241928,0.6187782
36,178.55127,-409.3135,3.2929688,-18.949371,0.09147135,-0.5263714
