delta_t,x,y,delta_x,delta_y,speed_x,speed_y
62,-616.15424,323.72922,-51.605347,-31.5206,-0.8323443,-0.50839674
37,-627.1642,322.75604,-11.009949,-0.97317505,-0.29756618,-0.026302028
32,-620.5432,298.85666,6.6209717,-23.899384,0.20690536,-0.74685574
32,-623.6094,273.86322,-3.066162,-24.993439,-0.095817566,-0.78104496
41,-613.77716,248.75253,9.832214,-25.110687,0.23981011,-0.6124558
63,-555.45386,184.54257,58.323303,-64.20996,0.9257667,-1.0192057
32,-566.4754,156.87144,-11.021545,-27.671127,-0.3444233,-0.8647227
63,-539.44086,93.80048,27.034546,-63.07096,0.42911977,-1.0011264
38,-535.48865,91.78228,3.9522095,-2.0182037,0.104005516,-0.053110626
62,-530.89453,82.541245,4.594116,-9.241035,0.07409865,-0.14904895
42,-527.8151,71.19108,3.0794067,-11.350166,0.07331921,-0.27024207
58,-487.06076,97.9064,40.754364,26.715324,0.70266145,0.46060905
37,-471.9442,134.62247,15.116547,36.716064,0.40855533,0.9923261
30,-479.36172,109.54736,-7.417511,-25.075104,-0.24725036,-0.83583677
33,-467.14407,109.91574,12.217651,0.3683777,0.37023187,0.01116296
38,-450.44122,112.55462,16.70285,2.6388779,0.4395487,0.06944416
31,-455.69077,122.33074,-5.249542,9.776123,-0.16934007,0.31535882
36,-489.15195,130.48677,-33.46118,8.156029,-0.9294773,0.22655636
33,-493.73926,103.62927,-4.587311,-26.857498,-0.13900942,-0.8138636
68,-486.8641,134.21104,6.8751526,30.581772,0.10110518,0.44973195
31,-486.58917,117.20345,0.27493286,-17.007591,0.008868802,-0.54863197
32,-514.7251,95.29848,-28.135925,-21.904976,-0.87924767,-0.6845305
37,-501.30527,104.01971,13.41983,8.72123,0.3626981,0.2357089
31,-495.18262,107.567535,6.12265,3.5478287,0.19750485,0.11444609
30,-482.5632,113.71466,12.619415,6.1471252,0.42064717,0.20490417
39,-488.61975,102.82827,-6.056549,-10.886391,-0.15529613,-0.27913824
31,-498.1789,82.69076,-9.559143,-20.137512,-0.30835944,-0.64959717
31,-505.4369,72.18909,-7.2579956,-10.501671,-0.23412889,-0.33876356
39,-504.22922,83.1863,1.2076721,10.997215,0.030965952,0.2819799
30,-505.8977,122.76195,-1.6684875,39.575645,-0.055616252,1.3191882
31,-505.71362,149.26535,0.18408203,26.503403,0.00593813,0.85494846
39,-492.57898,164.35541,13.134644,15.090057,0.33678573,0.38692454
30,-473.50323,194.97108,19.075745,30.615677,0.6358582,1.0205226
31,-461.2996,229.4355,12.203644,34.464417,0.39366594,1.1117554
39,-464.78033,268.12964,-3.4807434,38.694138,-0.089249834,0.9921574
31,-471.52374,320.6814,-6.743408,52.551758,-0.2175293,1.695218
31,-439.26196,325.39487,32.26178,4.7134705,1.0407026,0.15204744
38,-340.83606,242.55905,98.4259,-82.835815,2.5901554,-2.17989
31,-320.76263,229.8973,20.073425,-12.661758,0.64752984,-0.4084438
69,-344.44357,255.2009,-23.680939,25.303604,-0.34320202,0.3667189
30,-353.8784,264.4588,-9.434814,9.257904,-0.3144938,0.3085968
31,-359.57217,276.31396,-5.6937866,11.855164,-0.18367054,0.38242462
44,-355.48328,271.45538,4.0888977,-4.8585815,0.09292949,-0.110422306
56,-345.29865,267.22946,10.184631,-4.2259216,0.18186842,-0.075462885
39,-338.96854,245.81796,6.3301086,-21.411499,0.16231048,-0.5490128
30,-333.77118,242.70982,5.197357,-3.108139,0.17324524,-0.10360464
31,-332.63904,280.81387,1.1321411,38.10405,0.036520682,1.2291629
39,-331.2544,256.2728,1.3846436,-24.541077,0.03550368,-0.6292584
32,-317.85196,227.84528,13.402435,-28.42752,0.4188261,-0.88836
